date_info,name,title,content,rating
Reviewed in India on 27 November 2020,Vindhyesh Pradhan,Work on quality of product,Product is not matching the brand of JBL harmoni. Sound quality is not so good. Mic is not working properly.,2.0 out of 5 stars
Reviewed in India on 23 October 2020,Uday Bhatt,Budget head fone,"Handy, budgeted and good product with good sound",5.0 out of 5 stars
Reviewed in India on 23 December 2020,Prabhat,"Average Performance, low Battery backup",Sound quality is good but issue with Battery as well as connectivity.,3.0 out of 5 stars
Reviewed in India on 6 October 2020,Ashok Singh,Head phone is sound is very very low,"After two month use , both earphone sound is very very low (just 1/4)",2.0 out of 5 stars
Reviewed in India on 9 September 2020,Amazon Customer,"Nice sound ,go for it",Good,4.0 out of 5 stars
Reviewed in India on 26 March 2021,VAIBHAV A.,Below average product,There is a humming noise at the time the bluetooth is connected or disconnected. Battery back is not up to the mark,2.0 out of 5 stars
Reviewed in India on 19 July 2020,Merric,Awesome,The product is good. The sound quality is good. Noise cancellation is above average. It is worth the money,4.0 out of 5 stars
Reviewed in India on 12 August 2020,Nikunj Khanpara,Not recommended,Sound is lag by 2 second .,1.0 out of 5 stars
Reviewed in India on 20 December 2020,Eben Varghese paul,Decent Bass,It produces decent bass and good quality sound at this price..,5.0 out of 5 stars
Reviewed in India on 12 July 2020,Yojana hedaoo,AV delay,There is audio video delay.. u will not find while listening to songs but while watching online videos there is a delay of 2 seconds,1.0 out of 5 stars
Reviewed in India on 8 November 2020,Jitendra,Best Budget earphone,Bass 9/10. Sound 9/10. Battery 8/10. Over all experience -- 9/10,4.0 out of 5 stars
Reviewed in India on 18 July 2020,Santosh G Rathod,just bye it,All good ...Nice product ....with sound quality ...just bye it ...worth for money,5.0 out of 5 stars
Reviewed in India on 18 January 2021,Karthik B,Awesome 👍,"This is a good product. Even after rough use, it's sound quality has not at all deteriorated. Good clarity and bass.",5.0 out of 5 stars
Reviewed in India on 23 July 2020,Karvarnan,Return,Not at all use,1.0 out of 5 stars
Reviewed in India on 14 August 2020,Navoday Singh Rawat,Music purpose,Nice sound quality,5.0 out of 5 stars
Reviewed in India on 4 February 2021,Tuhin Dalapati,Good Quality Headphone,Sound clearity & bass quality is good. When you talking call voice clarity is good.,4.0 out of 5 stars
Reviewed in India on 1 December 2020,Cna,Review,Excellent product at this price range,5.0 out of 5 stars
Reviewed in India on 12 January 2021,hemant rawat,Quality is not upto the mark,The quality of audio is not upto the mark of other similar product. I would like to return this product,2.0 out of 5 stars
Reviewed in India on 23 March 2021,hemant,Product is good but required little bit more upgradation,Collar wire should be more stiff ...... It's get slipped while driving bike or doing any vigorous work.,4.0 out of 5 stars
Reviewed in India on 28 December 2020,Ankur Sharma,Good buy with good quality,Sound quality is great,5.0 out of 5 stars
Reviewed in India on 26 August 2020,prateek deepak waskar,Pure bass ...🥰🥰,Very good quality as well as bass quality..most important is trusted brand. so don't worry about quality..👍👍👍👍👍👍👍👍👍,5.0 out of 5 stars
Reviewed in India on 31 October 2020,Manoj Verma,Very clear sound with punchy bass.,"Sound quality is best that I have heard ever in this price range , bass is sufficient but noise cancellation is not so good.",3.0 out of 5 stars
Reviewed in India on 28 October 2020,Prashasti Giri,Nice earphone,Awsm,5.0 out of 5 stars
Reviewed in India on 8 February 2020,Parth,Superb,Very good and deep balanced bass. Noise cancellation is bit issue. For music lover it is best. Got this at 1199 / -,5.0 out of 5 stars
Reviewed in India on 27 February 2021,Prasoon,Bluetooth is defective,"Bluetooth behaves disruptively. Has inconsistent connection, disconnects most of the time.",1.0 out of 5 stars
Reviewed in India on 30 October 2020,Siddhartha Bhatnagar,Satisfied Overall,"For some reason it does not work with MS Teams. Works fine with other tools like Google Meet, etc.",5.0 out of 5 stars
Reviewed in India on 2 February 2020,subu,Okish,"Quality has been compromised, turning it on or off is bit irritating. Battery life is not so good.",3.0 out of 5 stars
Reviewed in India on 23 February 2021,vipul,Bass booster,Beast at this price range. Superb bass loved it 🙂,5.0 out of 5 stars
Reviewed in India on 10 September 2020,Navneet sethi,No satisfaction,M very annoyed.this creats humming sound during online class even sometimes missing sound in live steaming....piz resolve this,2.0 out of 5 stars
Reviewed in India on 22 August 2020,Shalini Sharma,nice product,like this product,4.0 out of 5 stars
Reviewed in India on 18 September 2020,Amazon Customer,Defective item shipped,Item delivered was defective. Not in working condition. I ordered for replacement.,1.0 out of 5 stars
Reviewed in India on 14 November 2020,Nagasaimanoj,Compare the price and purchase.... Only 899 is ok,Don't go for it by seeing the name jbl.. It cannot match jbl's performance but fine... U can go for it for daily usage.,4.0 out of 5 stars
Reviewed in India on 19 December 2020,Mohammed,Disappointed,Got the product its nice. But as mentioned the product does nothave a neck band its just a wire so disappointed due to that,3.0 out of 5 stars
Reviewed in India on 12 September 2020,Abhijeet Kumar ,VALUE FOR MONEY...JUST ROCK ON,BEST HEADPHONE IN THIS PRICE RANGE..VALUE FOR MONEY..U NEVER REGRET,5.0 out of 5 stars
Reviewed in India on 10 July 2020,Sangetha,Okay for the Price !,"Bass could have been even better. Also, the neck bank is not stiff.",3.0 out of 5 stars
Reviewed in India on 9 August 2020,Gunjan Arora,Disappointing Product,Did nkt expect this quality from JBL. Sound Quality Poor,1.0 out of 5 stars
Reviewed in India on 15 March 2021,Amazon Customer,No noise cancelling,No noise cancellation. Sound is like a speaker.,5.0 out of 5 stars
Reviewed in India on 14 November 2020,Sushil Rane,We pay for new product not for old,It's use product u seen image headphones images,2.0 out of 5 stars
Reviewed in India on 28 September 2020,sagar kadisingi,ok ok product,don't expect the bass sound quality is ok,4.0 out of 5 stars
Reviewed in India on 4 January 2021,Neha,Mice is very bad..I want to return,Dislike..product mice is not good.when I call to sny person.my sound not clear to hear by his/her,1.0 out of 5 stars
Reviewed in India on 27 January 2021,raja,Nice,Nice product,5.0 out of 5 stars
Reviewed in India on 20 August 2020,Tata Anand,Nice Product,Good quality,4.0 out of 5 stars
Reviewed in India on 4 January 2021,Kiran,Excellent,Change announcement voice,5.0 out of 5 stars
Reviewed in India on 18 March 2020,Amazon Customer,Do not recommend!!!,"It is a very decent headphone.. It is definatly not even 50% good, it hurts the ear if ised for long.",2.0 out of 5 stars
Reviewed in India on 27 July 2020,Amazon Customer,Mic is not so good,Mic of this earphone is not good. This ear phones are not good for calling and doing online team meetings,3.0 out of 5 stars
Reviewed in India on 17 February 2021,Vishnu Viswanath,Good one,Good one,5.0 out of 5 stars
Reviewed in India on 10 November 2020,p.Suresh kumar,Connectivity Issues,Connectivity Issues is there.. Not able to hear the incoming alert tone in bluetooth at that time not abke attend the call,2.0 out of 5 stars
Reviewed in India on 3 November 2020,Nithyananda,Mic is not good,"Mic is not receiving the voice properly, have to hold the mic near mouth while talking. Other than this everything is fine",3.0 out of 5 stars
Reviewed in India on 18 November 2020,S.S.Darshan,Not worth the money,It did not last for even 2 months . While using suddenly it just stops working .. Takes a long time to get connected .,2.0 out of 5 stars
Reviewed in India on 1 December 2020,Sachin,Good Product,Product is good but not fits firmly on neck and slides on one side so have to struggle to find out call receiving button.,4.0 out of 5 stars
Reviewed in India on 15 August 2020,Prince Agarwal,Delovery box - Not sealed,Product received with box sealed open. I cant rely on product quality but i will be using it for a week to judge the same.,3.0 out of 5 stars
Reviewed in India on 5 August 2020,Jyotirmoy,Pretty Bass,Bass quality is toooooo good. Die hardly recommended. As its a product of JBL,5.0 out of 5 stars
Reviewed in India on 27 February 2021,AKSHANSHU SHARMA,Nice product,I purchased this product in 900 only.. its good according to price,5.0 out of 5 stars
Reviewed in India on 7 February 2021,Santhosh Shetty,Worst product..China no guarantee no warranty,"One side not working after one week, worst ear phone I ever bought",1.0 out of 5 stars
Reviewed in India on 1 February 2021,Amazon Customer,connectivity proble,breaking the music & voice while its connected............!,1.0 out of 5 stars
Reviewed in India on 6 November 2020,Amazon Customer,Good bass and clarity of sound,Nice HP guys.. Good bass and clarity.. worth of penny spent,5.0 out of 5 stars
Reviewed in India on 11 February 2021,Naveen Kumar Selvaraj,value for money,"good and comfortable to ear, value for money , nice product",5.0 out of 5 stars
Reviewed in India on 30 January 2020,Rocky,Nice product,Nice,5.0 out of 5 stars
Reviewed in India on 28 January 2021,PARIMAL SINGH,Good,Good,5.0 out of 5 stars
Reviewed in India on 18 November 2020,Naresh Joshi,"Got damaged product,  no updates received after returning products . Very bad experience","Got damaged product, no updates received after returning products . Very bad experience",1.0 out of 5 stars
Reviewed in India on 7 February 2021,Amol Sunewad,AKG family,If you are music lover... Hurry up. Order now this is AKG level earphones 👍👍👍,5.0 out of 5 stars
Reviewed in India on 20 September 2020,Vishal kshatriya,Battery stopped working,Battery failed to work after few days.. they exchanged back.hope to not see the same issue again,1.0 out of 5 stars
Reviewed in India on 10 March 2020,Rishabh Trivedi,No JBL signature sound,"Flat sound, misses JBL legendary sound quality",1.0 out of 5 stars
Reviewed in India on 22 January 2021,Shrinivash,Scam,I got a damaged box... I don't feel like this is the original quality of the product....,3.0 out of 5 stars
Reviewed in India on 21 November 2020,Samir Ali,WORTHY,SOUND QUALITY - 4/5. BASS QUALITY -4.5/5. Looks. -4/5. Controls/. -very easy. Battery backup is not good,4.0 out of 5 stars
Reviewed in India on 14 November 2020,Suniel Bhoumick,Battery Life,Battery life is very less....,5.0 out of 5 stars
Reviewed in India on 1 July 2020,Ivan,Value for money,It's a good one with ample amount of bass and high's,5.0 out of 5 stars
Reviewed in India on 6 September 2020,sanjay kumar sah,Average,Very hard to hold on neck. average sound quality,3.0 out of 5 stars
Reviewed in India on 21 November 2020,Amazon Customer,Not satisfactory differnt then describeed in ad,Zero satisfaction with thr product .not using it ..want to return ..kept in box,1.0 out of 5 stars
Reviewed in India on 27 March 2021,Deepu,"Better try another , it lasted only three months for me","Poor quality product . Noise started after 3 months of use , didn’t even get atleast 50 hours in total .",1.0 out of 5 stars
Reviewed in India on 14 December 2020,azad khan,Good product,This is very good product and bass is very good. I like this product and I'm 2 or purches my friends,5.0 out of 5 stars
Reviewed in India on 28 June 2020,Saurabh Singh,Returned back!,"These earphones are amazing for those people who doesn't want a okayish sound quality. Other than that, these earphones are great.",2.0 out of 5 stars
